prov_code,prov_name,kab_code,kab_name,kec_code,kec_name
130000,Kalimantan Barat,130600,Kab. Ketapang,130623,Air Upas
130000,Kalimantan Barat,130600,Kab. Ketapang,130624,Singkup
130000,Kalimantan Barat,130600,Kab. Ketapang,130625,Pemahan
130000,Kalimantan Barat,130600,Kab. Ketapang,130626,Sungai Melayu Rayak
130000,Kalimantan Barat,130800,Kab. Bengkayang,130801,Sungai Raya
130000,Kalimantan Barat,130800,Kab. Bengkayang,130802,Capkala
130000,Kalimantan Barat,130800,Kab. Bengkayang,130803,Samalantan
130000,Kalimantan Barat,130800,Kab. Bengkayang,130804,Bengkayang
130000,Kalimantan Barat,130800,Kab. Bengkayang,130805,Ledo
130000,Kalimantan Barat,130800,Kab. Bengkayang,130806,Sanggau Ledo
130000,Kalimantan Barat,130800,Kab. Bengkayang,130807,Seluas
130000,Kalimantan Barat,130800,Kab. Bengkayang,130808,Jagoi Babang
130000,Kalimantan Barat,130800,Kab. Bengkayang,130809,Teriak
130000,Kalimantan Barat,130800,Kab. Bengkayang,130810,Monterado
130000,Kalimantan Barat,130800,Kab. Bengkayang,130811,Suti Semarang
130000,Kalimantan Barat,130800,Kab. Bengkayang,130812,Siding
130000,Kalimantan Barat,130800,Kab. Bengkayang,130813,Lumar
130000,Kalimantan Barat,130800,Kab. Bengkayang,130814,Sungai Betung
130000,Kalimantan Barat,130800,Kab. Bengkayang,130815,Sungai Raya Kepulauan
130000,Kalimantan Barat,130800,Kab. Bengkayang,130816,Lembah Bawang
130000,Kalimantan Barat,130800,Kab. Bengkayang,130817,Tujuh Belas
130000,Kalimantan Barat,130900,Kab. Landak,130902,Sebangki
130000,Kalimantan Barat,130900,Kab. Landak,130903,Ngabang
130000,Kalimantan Barat,130900,Kab. Landak,130904,Sengah Temila
130000,Kalimantan Barat,130900,Kab. Landak,130905,Mandor
130000,Kalimantan Barat,130900,Kab. Landak,130906,Menjalin
130000,Kalimantan Barat,130900,Kab. Landak,130907,Mempawah Hulu
130000,Kalimantan Barat,130900,Kab. Landak,130908,Menyuke
130000,Kalimantan Barat,130900,Kab. Landak,130909,Meranti
130000,Kalimantan Barat,130900,Kab. Landak,130910,Kuala Behe
130000,Kalimantan Barat,130900,Kab. Landak,130911,Air Besar
130000,Kalimantan Barat,130900,Kab. Landak,130912,Jelimpo
130000,Kalimantan Barat,130900,Kab. Landak,130913,Sompak
130000,Kalimantan Barat,130900,Kab. Landak,130914,Banyuke Hulu
130000,Kalimantan Barat,131000,Kab. Sekadau,131001,Nanga Mahap
130000,Kalimantan Barat,131000,Kab. Sekadau,131002,Nanga Taman
130000,Kalimantan Barat,131000,Kab. Sekadau,131003,Sekadau Hulu
130000,Kalimantan Barat,131000,Kab. Sekadau,131004,Sekadau Hilir
130000,Kalimantan Barat,131000,Kab. Sekadau,131005,Belitang
130000,Kalimantan Barat,131000,Kab. Sekadau,131006,Belitang Hilir
130000,Kalimantan Barat,131000,Kab. Sekadau,131007,Belitang Hulu
130000,Kalimantan Barat,131100,Kab. Melawi,131101,Sokan
130000,Kalimantan Barat,131100,Kab. Melawi,131102,Tanah Pinoh
130000,Kalimantan Barat,131100,Kab. Melawi,131103,Sayan
130000,Kalimantan Barat,131100,Kab. Melawi,131104,Ella Hilir
130000,Kalimantan Barat,131100,Kab. Melawi,131105,Menukung
130000,Kalimantan Barat,131100,Kab. Melawi,131108,Nanga Pinoh
130000,Kalimantan Barat,131100,Kab. Melawi,131109,Belimbing
130000,Kalimantan Barat,131100,Kab. Melawi,131110,Tanah Pinoh Barat
130000,Kalimantan Barat,131100,Kab. Melawi,131111,Belimbing Hulu
130000,Kalimantan Barat,131100,Kab. Melawi,131112,Pinoh Selatan
130000,Kalimantan Barat,131100,Kab. Melawi,131113,Pinoh Utara
130000,Kalimantan Barat,131200,Kab. Kayong Utara,131201,Pulau Maya
130000,Kalimantan Barat,131200,Kab. Kayong Utara,131202,Simpang Hilir
130000,Kalimantan Barat,131200,Kab. Kayong Utara,131203,Sukadana
130000,Kalimantan Barat,131200,Kab. Kayong Utara,131204,Teluk Batang
130000,Kalimantan Barat,131200,Kab. Kayong Utara,131205,Seponti
130000,Kalimantan Barat,131200,Kab. Kayong Utara,131206,Kepulauan Karimata
130000,Kalimantan Barat,131300,Kab. Kuburaya,131302,Kuala Mandor B
130000,Kalimantan Barat,131300,Kab. Kuburaya,131304,Sungai Ambawang
130000,Kalimantan Barat,131300,Kab. Kuburaya,131305,Sungai Kakap
130000,Kalimantan Barat,131300,Kab. Kuburaya,131308,Telok Pakedai
130000,Kalimantan Barat,131300,Kab. Kuburaya,131309,Terentang
130000,Kalimantan Barat,131300,Kab. Kuburaya,131310,Sungai Raya
130000,Kalimantan Barat,131300,Kab. Kuburaya,131311,Batu Ampar
130000,Kalimantan Barat,131300,Kab. Kuburaya,131312,Kubu
130000,Kalimantan Barat,131300,Kab. Kuburaya,131313,Rasau Jaya
130000,Kalimantan Barat,136000,Kota Pontianak,136001,Pontianak Selatan
130000,Kalimantan Barat,136000,Kota Pontianak,136002,Pontianak Timur
130000,Kalimantan Barat,136000,Kota Pontianak,136003,Pontianak Barat
130000,Kalimantan Barat,136000,Kota Pontianak,136004,Pontianak Utara
130000,Kalimantan Barat,136000,Kota Pontianak,136005,Pontianak Kota
130000,Kalimantan Barat,136000,Kota Pontianak,136006,Pontianak Tenggara
130000,Kalimantan Barat,136100,Kota Singkawang,136101,Singkawang Selatan
130000,Kalimantan Barat,136100,Kota Singkawang,136102,Singkawang Timur
130000,Kalimantan Barat,136100,Kota Singkawang,136103,Singkawang Utara
130000,Kalimantan Barat,136100,Kota Singkawang,136104,Singkawang Barat
130000,Kalimantan Barat,136100,Kota Singkawang,136105,Singkawang Tengah
140000,Kalimantan Tengah,140100,Kab. Kapuas,140102,Kapuas Kuala
140000,Kalimantan Tengah,140100,Kab. Kapuas,140103,Kapuas Timur
140000,Kalimantan Tengah,140100,Kab. Kapuas,140104,Selat
140000,Kalimantan Tengah,140100,Kab. Kapuas,140107,Basarang
140000,Kalimantan Tengah,140100,Kab. Kapuas,140108,Kapuas Hilir
140000,Kalimantan Tengah,140100,Kab. Kapuas,140109,Pulau Petak
140000,Kalimantan Tengah,140100,Kab. Kapuas,140110,Kapuas Murung
140000,Kalimantan Tengah,140100,Kab. Kapuas,140111,Kapuas Barat
140000,Kalimantan Tengah,140100,Kab. Kapuas,140115,Mantangai
140000,Kalimantan Tengah,140100,Kab. Kapuas,140116,Timpah
140000,Kalimantan Tengah,140100,Kab. Kapuas,140117,Kapuas Tengah
140000,Kalimantan Tengah,140100,Kab. Kapuas,140118,Kapuas Hulu
140000,Kalimantan Tengah,140100,Kab. Kapuas,140119,Bataguh
140000,Kalimantan Tengah,140100,Kab. Kapuas,140120,Dadahup
140000,Kalimantan Tengah,140100,Kab. Kapuas,140121,Tamban Catur
140000,Kalimantan Tengah,140100,Kab. Kapuas,140122,Pasak Talawang
140000,Kalimantan Tengah,140100,Kab. Kapuas,140123,Mandau Talawang
140000,Kalimantan Tengah,140200,Kab. Barito Selatan,140201,Dusun Hilir
140000,Kalimantan Tengah,140200,Kab. Barito Selatan,140202,Jenamas
140000,Kalimantan Tengah,140200,Kab. Barito Selatan,140209,Karau Kuala
140000,Kalimantan Tengah,140200,Kab. Barito Selatan,140210,Dusun Selatan
140000,Kalimantan Tengah,140200,Kab. Barito Selatan,140211,Dusun Utara
140000,Kalimantan Tengah,140200,Kab. Barito Selatan,140212,Gunung Bintang Awai
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140301,Montallat
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140302,Gunung Timang
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140303,Gunung Purei
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140304,Teweh Timur
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140305,Teweh Tengah
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140306,Lahei
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140307,Teweh Baru
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140308,Teweh Selatan
140000,Kalimantan Tengah,140300,Kab. Barito Utara,140309,Lahei Barat
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140402,Mentaya Hilir Selatan
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140405,Pulau Hanaut
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140406,Mentawa Baru Ketapang
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140407,Mentaya Hilir Utara
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140411,Kota Besi
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140412,Baamang
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140419,Cempaga
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140420,Parenggean
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140421,Mentaya Hulu
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140423,Antang Kalang
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140425,Teluk Sampit
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140426,Seranau
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140427,Cempaga Hulu
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140428,Bukit Santuai
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140429,Telawang
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140430,Tualan Hulu
140000,Kalimantan Tengah,140400,Kab. Kotawaringin Timur,140431,Telaga Antang
140000,Kalimantan Tengah,140500,Kab. Kotawaringin Barat,140504,Kotawaringin Lama
140000,Kalimantan Tengah,140500,Kab. Kotawaringin Barat,140505,Arut Selatan
140000,Kalimantan Tengah,140500,Kab. Kotawaringin Barat,140506,Kumai
140000,Kalimantan Tengah,140500,Kab. Kotawaringin Barat,140507,Arut Utara
140000,Kalimantan Tengah,140500,Kab. Kotawaringin Barat,140508,Pangkalan Banteng
140000,Kalimantan Tengah,140500,Kab. Kotawaringin Barat,140509,Pangkalan Lada
140000,Kalimantan Tengah,140600,Kab. Katingan,140601,Katingan Kuala
140000,Kalimantan Tengah,140600,Kab. Katingan,140602,Mendawai
140000,Kalimantan Tengah,140600,Kab. Katingan,140603,Kamipang
140000,Kalimantan Tengah,140600,Kab. Katingan,140604,Tasik Payawan
140000,Kalimantan Tengah,140600,Kab. Katingan,140605,Katingan Hilir
140000,Kalimantan Tengah,140600,Kab. Katingan,140606,Tewang Sangalang Garing
140000,Kalimantan Tengah,140600,Kab. Katingan,140607,Pulau Malan
140000,Kalimantan Tengah,140600,Kab. Katingan,140608,Katingan Tengah
140000,Kalimantan Tengah,140600,Kab. Katingan,140609,Katingan Hulu
140000,Kalimantan Tengah,140600,Kab. Katingan,140610,Marikit
140000,Kalimantan Tengah,140600,Kab. Katingan,140611,Sanaman Mantikei
140000,Kalimantan Tengah,140600,Kab. Katingan,140612,Petak Malai
140000,Kalimantan Tengah,140600,Kab. Katingan,140613,Bukit Raya
140000,Kalimantan Tengah,140700,Kab. Seruyan,140701,Seruyan Hilir
140000,Kalimantan Tengah,140700,Kab. Seruyan,140702,Danau Sembuluh
140000,Kalimantan Tengah,140700,Kab. Seruyan,140703,Hanau
140000,Kalimantan Tengah,140700,Kab. Seruyan,140704,Seruyan Tengah
140000,Kalimantan Tengah,140700,Kab. Seruyan,140705,Seruyan Hulu
140000,Kalimantan Tengah,140700,Kab. Seruyan,140706,Seruyan Hilir Timur
140000,Kalimantan Tengah,140700,Kab. Seruyan,140707,Seruyan Raya
140000,Kalimantan Tengah,140700,Kab. Seruyan,140708,Danau Seluluk
140000,Kalimantan Tengah,140700,Kab. Seruyan,140709,Batu Ampar
140000,Kalimantan Tengah,140700,Kab. Seruyan,140710,Suling Tambun
140000,Kalimantan Tengah,140800,Kab. Sukamara,140801,Jelai
140000,Kalimantan Tengah,140800,Kab. Sukamara,140802,Sukamara
140000,Kalimantan Tengah,140800,Kab. Sukamara,140803,Balai Riam
140000,Kalimantan Tengah,140800,Kab. Sukamara,140804,Pantai Lunci
140000,Kalimantan Tengah,140800,Kab. Sukamara,140805,Permata Kecubung
140000,Kalimantan Tengah,140900,Kab. Lamandau,140901,Bulik
140000,Kalimantan Tengah,140900,Kab. Lamandau,140902,Lamandau
140000,Kalimantan Tengah,140900,Kab. Lamandau,140903,Delang
140000,Kalimantan Tengah,140900,Kab. Lamandau,140904,Bulik Timur
140000,Kalimantan Tengah,140900,Kab. Lamandau,140905,Mentobi Raya
140000,Kalimantan Tengah,140900,Kab. Lamandau,140906,Sematu Jaya
140000,Kalimantan Tengah,140900,Kab. Lamandau,140907,Belantikan Raya
140000,Kalimantan Tengah,140900,Kab. Lamandau,140908,Batang Kawa
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141001,Tewah
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141002,Kurun
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141003,Sepang
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141004,Rungan
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141005,Manuhing
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141006,Kahayan Hulu Utara
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141007,Mihing Raya
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141008,Damang Batu
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141009,Miri Manasa
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141010,Rungan Hulu
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141011,Manuhing Raya
140000,Kalimantan Tengah,141000,Kab. Gunung Mas,141012,Rungan Barat
140000,Kalimantan Tengah,141100,Kab. Pulang Pisau,141101,Kahayan Kuala
140000,Kalimantan Tengah,141100,Kab. Pulang Pisau,141102,Pandih Batu
140000,Kalimantan Tengah,141100,Kab. Pulang Pisau,141103,Maliku
140000,Kalimantan Tengah,141100,Kab. Pulang Pisau,141104,Kahayan Hilir
140000,Kalimantan Tengah,141100,Kab. Pulang Pisau,141105,Kahayan Tengah
140000,Kalimantan Tengah,141100,Kab. Pulang Pisau,141106,Banama Tingan
140000,Kalimantan Tengah,141100,Kab. Pulang Pisau,141107,Sebangau Kuala
140000,Kalimantan Tengah,141100,Kab. Pulang Pisau,141108,Jabiren Raya
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141201,Laung Tuhup
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141202,Murung
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141203,Permata Intan
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141204,Tanah Siang
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141205,Sumber Barito
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141206,Barito Tuhup Raya
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141207,Tanah Siang Selatan
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141208,Sungai Babuat
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141209,Seribu Riam
140000,Kalimantan Tengah,141200,Kab. Murung Raya,141210,Uut Murung
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141301,Dusun Timur
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141302,Benua Lima
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141303,Patangkep Tutui
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141304,Awang
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141305,Dusun Tengah
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141306,Pematang Karau
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141307,Paju Epat
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141308,Raren Batuah
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141309,Paku
140000,Kalimantan Tengah,141300,Kab. Barito Timur,141310,Karusen Janang
140000,Kalimantan Tengah,146000,Kota Palangka Raya,146001,Pahandut
140000,Kalimantan Tengah,146000,Kota Palangka Raya,146002,Bukit Batu
140000,Kalimantan Tengah,146000,Kota Palangka Raya,146003,Sabangau
140000,Kalimantan Tengah,146000,Kota Palangka Raya,146004,Jekan Raya
140000,Kalimantan Tengah,146000,Kota Palangka Raya,146005,Rakumpit
150000,Kalimantan Selatan,150100,Kab. Banjar,150101,Aluh-Aluh
150000,Kalimantan Selatan,150100,Kab. Banjar,150102,Gambut
150000,Kalimantan Selatan,150100,Kab. Banjar,150103,Kertak Hanyar
150000,Kalimantan Selatan,150100,Kab. Banjar,150104,Sungai Tabuk
150000,Kalimantan Selatan,150100,Kab. Banjar,150105,Martapura
150000,Kalimantan Selatan,150100,Kab. Banjar,150106,Astambul
150000,Kalimantan Selatan,150100,Kab. Banjar,150107,Karang Intan
150000,Kalimantan Selatan,150100,Kab. Banjar,150108,Aranio
150000,Kalimantan Selatan,150100,Kab. Banjar,150109,Sungai Pinang
150000,Kalimantan Selatan,150100,Kab. Banjar,150110,Pengaron
150000,Kalimantan Selatan,150100,Kab. Banjar,150111,Mataraman
150000,Kalimantan Selatan,150100,Kab. Banjar,150112,Simpang Empat
150000,Kalimantan Selatan,150100,Kab. Banjar,150113,Beruntung Baru
150000,Kalimantan Selatan,150100,Kab. Banjar,150114,Martapura Barat
150000,Kalimantan Selatan,150100,Kab. Banjar,150115,Martapura Timur
150000,Kalimantan Selatan,150100,Kab. Banjar,150116,Paramasan
150000,Kalimantan Selatan,150100,Kab. Banjar,150117,Tatah Makmur
150000,Kalimantan Selatan,150100,Kab. Banjar,150118,Sambung Makmur
150000,Kalimantan Selatan,150100,Kab. Banjar,150119,Telaga Bauntung
150000,Kalimantan Selatan,150100,Kab. Banjar,150120,Cintapuri Darussalam
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150201,Panyipatan
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150202,Takisung
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150203,Kurau
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150204,Bati-Bati
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150205,Tambang Ulang
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150206,Pelaihari
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150207,Batu Ampar
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150208,Jorong
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150209,Kintap
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150210,Bumi Makmur
150000,Kalimantan Selatan,150200,Kab. Tanah Laut,150211,Bajuin
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150301,Tabunganen
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150302,Tamban
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150303,Mekarsari
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150304,Anjir Pasar
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150305,Anjir Muara
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150306,Alalak
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150307,Mandastana
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150308,Belawang
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150309,Wanaraya
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150310,Barambai
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150311,Rantau Badauh
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150312,Cerbon
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150313,Bakumpai
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150314,Marabahan
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150315,Tabukan
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150316,Kuripan
150000,Kalimantan Selatan,150300,Kab. Barito Kuala,150317,Jejangkit
150000,Kalimantan Selatan,150400,Kab. Tapin,150401,Binuang
150000,Kalimantan Selatan,150400,Kab. Tapin,150402,Tapin Selatan
150000,Kalimantan Selatan,150400,Kab. Tapin,150403,Tapin Tengah
150000,Kalimantan Selatan,150400,Kab. Tapin,150404,Bungur
150000,Kalimantan Selatan,150400,Kab. Tapin,150405,Piani
150000,Kalimantan Selatan,150400,Kab. Tapin,150406,Lokpaikat
150000,Kalimantan Selatan,150400,Kab. Tapin,150407,Tapin Utara
150000,Kalimantan Selatan,150400,Kab. Tapin,150408,Bakarangan
150000,Kalimantan Selatan,150400,Kab. Tapin,150409,Candi Laras Selatan
150000,Kalimantan Selatan,150400,Kab. Tapin,150410,Candi Laras Utara
150000,Kalimantan Selatan,150400,Kab. Tapin,150411,Hatungun
150000,Kalimantan Selatan,150400,Kab. Tapin,150412,Salam Babaris
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150501,Padang Batung
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150502,Loksado
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150503,Telaga Langsat
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150504,Angkinang
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150505,Kandangan
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150506,Sungai Raya
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150507,Simpur
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150508,Kalumpang
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150509,Daha Selatan
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150510,Daha Utara
150000,Kalimantan Selatan,150500,Kab. Hulu Sungai Selatan,150511,Daha Barat
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150601,Haruyan
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150602,Batu Benawa
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150603,Hantakan
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150604,Batang Alai Selatan
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150605,Barabai
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150606,Labuan Amas Selatan
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150607,Labuan Amas Utara
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150608,Pandawan
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150609,Batang Alai Utara
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150610,Batang Alai Timur
150000,Kalimantan Selatan,150600,Kab. Hulu Sungai Tengah,150611,Limpasu
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150701,Danau Panggang
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150702,Babirik
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150703,Sungai Pandan
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150704,Amuntai Selatan
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150705,Amuntai Tengah
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150706,Banjang
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150707,Amuntai Utara
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150708,Paminggir
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150709,Sungai Tabukan
150000,Kalimantan Selatan,150700,Kab. Hulu Sungai Utara,150710,Haur Gading
150000,Kalimantan Selatan,150800,Kab. Tabalong,150801,Banua Lawas
150000,Kalimantan Selatan,150800,Kab. Tabalong,150802,Pugaan
150000,Kalimantan Selatan,150800,Kab. Tabalong,150803,Kelua
150000,Kalimantan Selatan,150800,Kab. Tabalong,150804,Muara Harus
150000,Kalimantan Selatan,150800,Kab. Tabalong,150805,Tanta
150000,Kalimantan Selatan,150800,Kab. Tabalong,150806,Tanjung
150000,Kalimantan Selatan,150800,Kab. Tabalong,150807,Murung Pudak
150000,Kalimantan Selatan,150800,Kab. Tabalong,150808,Haruai
150000,Kalimantan Selatan,150800,Kab. Tabalong,150809,Upau
150000,Kalimantan Selatan,150800,Kab. Tabalong,150810,Muara Uya
150000,Kalimantan Selatan,150800,Kab. Tabalong,150811,Jaro
150000,Kalimantan Selatan,150800,Kab. Tabalong,150812,Bintang Ara
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150901,Pulau Sembilan
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150902,Pulau Laut Barat
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150903,Pulau Laut Selatan
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150904,Pulau Laut Timur
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150905,Pulau Sebuku
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150906,Pulau Laut Utara
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150907,Pulau Laut Tengah
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150908,Kelumpang Hilir
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150909,Kelumpang Barat
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150912,Kelumpang Selatan
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150913,Kelumpang Hulu
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150914,Hampang
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150915,Sungai Durian
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150916,Kelumpang Tengah
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150917,Kelumpang Utara
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150918,Pamukan Selatan
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150919,Sampanahan
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150920,Pamukan Utara
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150921,Pulau Laut Kepulauan
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150922,Pamukan Barat
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150923,Pulau Laut Tanjung Selayar
150000,Kalimantan Selatan,150900,Kab. Kotabaru,150924,Pulaulaut Sigam
150000,Kalimantan Selatan,151000,Kab. Balangan,151001,Lampihong
150000,Kalimantan Selatan,151000,Kab. Balangan,151002,Batu Mandi
150000,Kalimantan Selatan,151000,Kab. Balangan,151003,Awayan
150000,Kalimantan Selatan,151000,Kab. Balangan,151004,Paringin
150000,Kalimantan Selatan,151000,Kab. Balangan,151005,Juai
150000,Kalimantan Selatan,151000,Kab. Balangan,151006,Halong
150000,Kalimantan Selatan,151000,Kab. Balangan,151007,Tebing Tinggi
150000,Kalimantan Selatan,151000,Kab. Balangan,151008,Paringin Selatan
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151101,Kusan Hilir
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151102,Sungai Loban
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151103,Satui
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151104,Kusan Hulu
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151105,Batu Licin
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151106,Simpang Empat
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151107,Karang Bintang
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151108,Mantewe
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151109,Angsana
150000,Kalimantan Selatan,151100,Kab. Tanah Bumbu,151110,Kuranji
