prov,kode_prov,kab,kode_kab,kec,kode_kec
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Dringu,052020  
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Pajarakan,052017  
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Bantaran,052004  
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Lumbang,052022  
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Tegalsiwalan,052006  
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Sukapura,052001  
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Wonomerto,052021  
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Kuripan,052003  
Prov. Jawa Timur,050000  ,Kab. Probolinggo,052000  ,Kec. Sumber,052002  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Sampang,052703  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Kedungdung,052706  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Karangpenang,052713  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Ketapang,052711  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Banyuates,052709  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Sokobanah,052712  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Camplong,052704  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Tambelangan,052708  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Omben,052705  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Robatal,052710  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Jrengik,052707  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Torjun,052702  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Sreseh,052701  
Prov. Jawa Timur,050000  ,Kab. Sampang,052700  ,Kec. Pangarengan,052714  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Bangkalan,052911  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Kokop,052915  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Burneh,052912  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Geger,052914  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Tanah Merah,052908  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Galis,052907  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Blega,052905  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Konang,052906  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Socah,052910  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Sepulu,052917  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Tanjungbumi,052916  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Modung,052904  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Kwanyar,052903  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Kamal,052901  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Klampis,052918  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Arosbaya,052913  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Labang,052902  
Prov. Jawa Timur,050000  ,Kab. Bangkalan,052900  ,Kec. Tragah,052909  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Ponggok,051519  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Srengat,051520  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Kademangan,051507  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Kesamben,051511  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Nglegok,051517  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Gandusari,051515  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Kanigoro,051508  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Talun,051509  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Garum,051516  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Wlingi,051514  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Sanankulon,051518  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Wonodadi,051521  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Wonotirto,051502  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Panggungrejo,051503  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Sutojayan,051506  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Doko,051513  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Selopuro,051510  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Udanawu,051522  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Selorejo,051512  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Binangun,051505  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Bakung,051501  
Prov. Jawa Timur,050000  ,Kab. Blitar,051500  ,Kec. Wates,051504  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Tuban,050613  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Semanding,050612  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Soko,050607  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Palang,050611  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Plumpang,050609  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Bancar,050619  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Jatirogo,050618  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Rengel,050608  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Merakurak,050615  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Tambakboyo,050617  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Parengan,050606  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Bangilan,050602  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Singgahan,050604  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Widang,050610  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Kerek,050616  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Senori,050603  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Jenu,050614  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Montong,050605  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Grabagan,050620  
Prov. Jawa Timur,050000  ,Kab. Tuban,050600  ,Kec. Kenduruan,050601  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Tanjunganom,051406  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Nganjuk,051414  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Loceret,051404  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Kertosono,051409  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Prambon,051407  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Rejoso,051417  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Bagor,051415  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Pace,051405  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Ngronggot,051408  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Baron,051411  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Gondang,051412  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Patianrowo,051410  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Berbek,051403  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Sawahan,051401  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Sukomoro,051413  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Lengkong,051419  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Ngetos,051402  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Wilangan,051416  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Jatikalen,051420  
Prov. Jawa Timur,050000  ,Kab. Nganjuk,051400  ,Kec. Ngluyu,051418  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Jombang,050413  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Diwek,050404  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Ngoro,050405  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Mojoagung,050409  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Sumobito,050410  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Mojowarno,050406  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Peterongan,050412  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Gudo,050403  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Perak,050402  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Bareng,050407  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Kesamben,050416  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Tembelang,050415  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Jogoroto,050411  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Kabuh,050419  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Ploso,050418  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Wonosalam,050408  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Bandar KedungMulyo,050401  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Megaluh,050414  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Plandaan,050420  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Kudu,050417  
Prov. Jawa Timur,050000  ,Kab. Jombang,050400  ,Kec. Ngusikan,050421  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Palengaan,052607  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Pegantenan,052608  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Pademawu,052602  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Pamekasan,052605  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Proppo,052606  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Pasean,052613  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Batu Marmar,052612  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Larangan,052604  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Kadur,052609  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Tlanakan,052601  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Pakong,052610  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Waru,052611  
Prov. Jawa Timur,050000  ,Kab. Pamekasan,052600  ,Kec. Galis,052603  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Bondowoso,052210  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Cermee,052217  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Maesan,052201  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Grujugan,052202  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Tlogosari,052205  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Wonosari,052208  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Tenggarang,052209  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Botolinggo,052223  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Wringin,052213  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Curahdami,052211  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Sumber Wringin,052219  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Tamanan,052203  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Tapen,052207  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Prajekan,052216  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Pujer,052204  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Jambesari Darus Sholah,052221  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Tegalampel,052214  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Pakem,052212  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Klabang,052215  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Taman Krocok,052222  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Sukosari,052206  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Binakal,052218  
Prov. Jawa Timur,050000  ,Kab. Bondowoso,052200  ,Kec. Ijen,052220  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Tulungagung,051612  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Kedungwaru,051613  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Ngunut,051609  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Boyolangu,051611  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Rejotangan,051608  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Kalidawir,051606  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Sumbergempol,051610  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Bandung,051602  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Karangrejo,051615  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Gondang,051617  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Campur Darat,051604  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Sendang,051619  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Pakel,051603  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Kauman,051616  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Ngantru,051614  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Besuki,051601  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Pucang Laban,051607  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Pagerwojo,051618  
Prov. Jawa Timur,050000  ,Kab. Tulungagung,051600  ,Kec. Tanggung Gunung,051605  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Mojosari,050308  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Ngoro,050305  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Jetis,050316  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Puri,050311  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Pungging,050306  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Trowulan,050312  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Kutorejo,050307  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Pacet,050303  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Kemlagi,050315  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Sooko,050313  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Gedeg,050314  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Dawar Blandong,050317  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Bangsal,050309  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Dlanggu,050310  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Jatirejo,050301  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Mojoanyar,050318  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Gondang,050302  
Prov. Jawa Timur,050000  ,Kab. Mojokerto,050300  ,Kec. Trawas,050304  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Lumajang,052110  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Pasirian,052104  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Tempeh,052105  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Candipuro,052103  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Yosowilangun,052107  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Senduro,052112  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Klakah,052119  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Sukodono,052114  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Kunir,052106  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Jatiroto,052115  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Randuagung,052116  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Kedungjajang,052117  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Pasrujambe,052111  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Padang,052113  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Ranuyoso,052120  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Rowokangkung,052108  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Tempursari,052101  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Gucialit,052118  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Pronojiwo,052102  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Tekung,052109  
Prov. Jawa Timur,050000  ,Kab. Lumajang,052100  ,Kec. Sumbersuko,052121  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Ngawi,050911  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Paron,050912  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Kedunggalar,050913  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Widodaren,050915  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Karangjati,050908  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Geneng,050905  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Jogorogo,050903  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Ngrambe,050902  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Sine,050901  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Kendal,050904  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Mantingan,050916  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Kwadungan,050906  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Gerih,050918  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Padas,050910  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Bringin,050909  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Pitu,050914  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Pangkur,050907  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Karanganyar,050917  
Prov. Jawa Timur,050000  ,Kab. Ngawi,050900  ,Kec. Kasreman,050919  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Ponorogo,051117  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Ngrayun,051101  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Slahung,051102  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Jenangan,051119  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Babadan,051118  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Pulung,051107  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Sukorejo,051116  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Sawoo,051105  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Balong,051111  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Sampung,051115  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Bungkal,051103  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Sambit,051104  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Kauman,051112  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Mlarak,051108  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Siman,051109  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Jambon,051113  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Badegan,051114  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Jetis,051110  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Sooko,051106  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Ngebel,051120  
Prov. Jawa Timur,050000  ,Kab. Ponorogo,051100  ,Kec. Pudak,051121  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Tulakan,051210  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Pacitan,051204  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Ngadirojo,051211  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Kebonagung,051205  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Punung,051202  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Nawangan,051207  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Arjosari,051206  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Tegalombo,051209  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Pringkuku,051203  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Bandar,051208  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Donorojo,051201  
Prov. Jawa Timur,050000  ,Kab. Pacitan,051200  ,Kec. Sudimoro,051212  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Panji,052312  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Besuki,052304  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Situbondo,052310  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Arjasa,052314  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Asembagus,052316  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Panarukan,052309  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Banyuputih,052317  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Sumbermalang,052301  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Suboh,052305  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Jangkar,052315  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Kapongan,052313  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Mlandingan,052306  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Bungatan,052307  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Kendit,052308  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Jatibanteng,052302  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Mangaran,052311  
Prov. Jawa Timur,050000  ,Kab. Situbondo,052300  ,Kec. Banyuglugur,052303  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Magetan,051006  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Kawedanan,051005  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Plaosan,051007  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Maospati,051011  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Panekan,051008  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Parang,051002  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Lembeyan,051003  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Bendo,051010  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Ngariboyo,051017  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Sukomoro,051009  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Barat,051014  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Poncol,051001  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Sidorejo,051019  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Takeran,051004  
Prov. Jawa Timur,050000  ,Kab. Magetan,051000  ,Kec. Karas,051016  
